"lang","file","core_extended","speaker",wd_ID,wd,"start","end",mc-zero,"ref","tx","ft","mb_ID","mb","doreco-mb-algn","ps","gl","ph_ID","ph","refind","isnref"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001931,"<p:>",504.024,504.376,"<p:>","0104_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mura dušun sab ǯinis̊.axna, sabsan č’ar dubgun, hamu haˁjvan ʁuˁru.","He [= the youngest brother] went to a secret place, burnt another hair, and the horse came.","m003107","<p:>","<p:>","<p:>","<p:>","p007236","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001932,"<<fp>>",504.376,504.642,"****","0104_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mura dušun sab ǯinis̊.axna, sabsan č’ar dubgun, hamu haˁjvan ʁuˁru.","He [= the youngest brother] went to a secret place, burnt another hair, and the horse came.","m003108","****","****","****","****","p007237","<<fp>>","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001933,"ǯinis̊axna",504.642,505.544,"****","0104_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mura dušun sab ǯinis̊.axna, sabsan č’ar dubgun, hamu haˁjvan ʁuˁru.","He [= the youngest brother] went to a secret place, burnt another hair, and the horse came.","m003109 m003110 m003111 m003112","ǯin is̊.a x na","**** **** **** ****","np:g","secret place APUD LAT","p007238 p007239 p007240 p007241 p007242 p007243 p007244 p007245 p007246","dZ i n i S_w a x n a","0057","new"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001934,"<p:>",505.544,505.854,"<p:>","0104_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mura dušun sab ǯinis̊.axna, sabsan č’ar dubgun, hamu haˁjvan ʁuˁru.","He [= the youngest brother] went to a secret place, burnt another hair, and the horse came.","m003113","<p:>","<p:>","<p:>","<p:>","p007247","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001935,"sabsa",505.854,506.286,"% _ _ | #cv _ _ | 0.h:a_cv 0023 _","0104_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mura dušun sab ǯinis̊.axna, sabsan č’ar dubgun, hamu haˁjvan ʁuˁru.","He [= the youngest brother] went to a secret place, burnt another hair, and the horse came.","m003114","sa<b>san","****","ln","<NSG>one_more","p007248 p007249 p007250 p007251 p007252","s a b s a","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001936,"č’ar",506.286,506.596,"****","0104_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mura dušun sab ǯinis̊.axna, sabsan č’ar dubgun, hamu haˁjvan ʁuˁru.","He [= the youngest brother] went to a secret place, burnt another hair, and the horse came.","m003115","č’ar","****","np:p","hair(ABS)","p007253 p007254 p007255","tS_> a r","0058","bridging"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001937,"dubgun",506.596,507.274,"****","0104_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mura dušun sab ǯinis̊.axna, sabsan č’ar dubgun, hamu haˁjvan ʁuˁru.","He [= the youngest brother] went to a secret place, burnt another hair, and the horse came.","m003116 m003117 m003118","d u<b>g un","**** **** ****","v:pred","PFV <NSG>burn PCVB","p007256 p007257 p007258 p007259 p007260 p007261","d u b g u n","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001938,"hamu",507.274,507.524,"% _ _","0104_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mura dušun sab ǯinis̊.axna, sabsan č’ar dubgun, hamu haˁjvan ʁuˁru.","He [= the youngest brother] went to a secret place, burnt another hair, and the horse came.","m003119 m003120","ha mu","**** ****","ln_dem","EMPH PROX(ATTR)","p007262 p007263 p007264 p007265","h a m u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001939,"haˁjvan",507.524,508.024,"****","0104_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mura dušun sab ǯinis̊.axna, sabsan č’ar dubgun, hamu haˁjvan ʁuˁru.","He [= the youngest brother] went to a secret place, burnt another hair, and the horse came.","m003121","haˁjvan","****","np.d:s","horse(ABS)","p007266 p007267 p007268 p007269 p007270 p007271","h a_?\ j v a n","0016","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001940,"ʁuˁru",508.024,508.334,"****","0104_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mura dušun sab ǯinis̊.axna, sabsan č’ar dubgun, hamu haˁjvan ʁuˁru.","He [= the youngest brother] went to a secret place, burnt another hair, and the horse came.","m003122 m003123","ʁ uˁru","**** ****","v:pred","come FUT","p007272 p007273 p007274 p007275","R u_?\ r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001941,"<p:>",508.334,508.757,"<p:>","<p:>","<p:>","<p:>","m003124","<p:>","<p:>","<p:>","<p:>","p007276","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001942,"hamu",508.757,508.957,"## _ _","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003125 m003126","ha mu","**** ****","ln_dem","EMPH PROX(ATTR)","p007277 p007278 p007279 p007280","h a m u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001943,"<<ui>haˁjvan>",508.957,509.387,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003127","haˁjvan","****","np.d:s","horse(ABS)","p007281","<<ui>haˁjvan>","0016","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001944,"ulixgansi",509.387,510.077,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003128 m003129 m003130","ulix gan si","**** **** ****","np:other==other","before TEMP like","p007282 p007283 p007284 p007285 p007286 p007287 p007288 p007289 p007290","u l i x g a n s i","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001945,"<p:>",510.077,510.377,"<p:>","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003131","<p:>","<p:>","<p:>","<p:>","p007291","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001946,"hamu",510.377,510.627,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003132 m003133","ha mu","**** ****","ln_dem","EMPH PROX","p007292 p007293 p007294 p007295","h a m u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001947,"raǯnura",510.627,511.147,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003134 m003135","raǯ.nu ra","**** ****","np:other==other","time(ERG) ADD","p007296 p007297 p007298 p007299 p007300 p007301 p007302","r a dZ n u r a","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001948,"<p:>",511.147,511.467,"<p:>","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003136","<p:>","<p:>","<p:>","<p:>","p007303","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001949,"ham",511.467,511.677,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003137 m003138","ha mu","**** ****","ln_dem","EMPH PROX(ATTR)","p007304 p007305 p007306","h a m","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001950,"balkan",511.677,512.143,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003139 m003140 m003141","bal k an","**** **** ****","np:obl","boy CONT ELAT","p007307 p007308 p007309 p007310 p007311 p007312","b a l k a n","0023","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001951,"uc̊ːur",512.143,512.567,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003142 m003143","uc̊ːu r","**** ****","ln_adj","nice HSG","p007313 p007314 p007315 p007316","u t:S_w u r","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001952,"baž",512.567,512.827,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003144","baž","****","np:p","boy(ABS)","p007317 p007318 p007319","b a Z","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001953,"<p:>",512.827,513.187,"<p:>","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003145","<p:>","<p:>","<p:>","<p:>","p007320","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001954,"ap’uru",513.187,513.527,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003146 m003147","ap’ uru","**** ****","v:pred","do FUT","p007321 p007322 p007323 p007324 p007325","a p_> u r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001955,"čan",513.527,513.807,"#cv _ _ | 0.d:a_cv 0016 _","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003148 m003149","ča n","**** ****","ln_refl.h:poss","REFL.SG GEN","p007326 p007327 p007328","tS a n","0016","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001956,"mu",513.807,513.967,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003150","mu","****","dem_pro.h:p","PROX(ABS)","p007329 p007330","m u","0023","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001957,"ibanǯi",513.967,514.467,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003151 m003152 m003153","ib an ǯi","**** **** ****","np:g","ear (IN)ELAT DIR","p007331 p007332 p007333 p007334 p007335 p007336","i b a n dZ i","0047","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001958,"itun",514.467,514.757,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003154 m003155","it un","**** ****","v:pred","(HSG)put PCVB","p007337 p007338 p007339 p007340","i t u n","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001959,"mu",514.757,514.857,"% _ _ | #cv _ _ | 0.d:a_cv 0016 _","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003156","mu","****","dem_pro.h:p","PROX(ABS)","p007341 p007342","m u","0023","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001960,"ibanǯi",514.857,515.444,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003157 m003158 m003159","ib an ǯi","**** **** ****","np:obl","ear (IN)ELAT DIR","p007343 p007344 p007345 p007346 p007347 p007348","i b a n dZ i","0048","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001961,"ʔadaʁun",515.444,516.067,"****","0105_DoReCo_doreco_taba1259_mc_tabasaran_horse","hamu haˁjvan ulixgansi hamu raǯ.nura, hamu balkan uc̊ːur baž ap’uru, čan mu ibanǯi itun, mu ibanǯi adaʁun.","Like the first time, this horse made this boy out nice, putting him into this ear and taking him out of that ear.","m003160 m003161","adaʁ un","**** ****","v:pred","(HSG)take_out PCVB","p007349 p007350 p007351 p007352 p007353 p007354 p007355","? a d a R u n","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001962,"<p:>",516.067,516.603,"<p:>","<p:>","<p:>","<p:>","m003162","<p:>","<p:>","<p:>","<p:>","p007356","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001963,"qa",516.603,516.892,"## _ _","0106_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu eleturu haˁjvan.i čan q’aˁl.in hamu uligansi.","He sat on the horse, on his back, like the first time.","m003163","qa","****","other","then","p007357 p007358","q a","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001964,"mu",516.892,517.369,"****","0106_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu eleturu haˁjvan.i čan q’aˁl.in hamu uligansi.","He sat on the horse, on his back, like the first time.","m003164","mu","****","dem_pro.h:s","PROX(ABS)","p007359 p007360","m u","0023","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001965,"<p:>",517.369,517.741,"<p:>","0106_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu eleturu haˁjvan.i čan q’aˁl.in hamu uligansi.","He sat on the horse, on his back, like the first time.","m003165","<p:>","<p:>","<p:>","<p:>","p007361","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001966,"<<fp>>",517.741,518.063,"****","0106_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu eleturu haˁjvan.i čan q’aˁl.in hamu uligansi.","He sat on the horse, on his back, like the first time.","m003166","****","****","****","****","p007362","<<fp>>","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001967,"<p:>",518.063,518.205,"<p:>","0106_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu eleturu haˁjvan.i čan q’aˁl.in hamu uligansi.","He sat on the horse, on his back, like the first time.","m003167","<p:>","<p:>","<p:>","<p:>","p007363","<p:>","<p:>","<p:>"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001968,"eleturu",518.205,518.852,"****","0106_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu eleturu haˁjvan.i čan q’aˁl.in hamu uligansi.","He sat on the horse, on his back, like the first time.","m003168 m003169","elet uru","**** ****","v:pred","(HSG)ride FUT","p007364 p007365 p007366 p007367 p007368 p007369 p007370","e l e t u r u","****","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001969,"haˁjvani",518.852,519.512,"****","0106_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu eleturu haˁjvan.i čan q’aˁl.in hamu uligansi.","He sat on the horse, on his back, like the first time.","m003170","haˁjvan.i","****","np.d:l","horse(IN)","p007371 p007372 p007373 p007374 p007375 p007376 p007377","h a_?\ j v a n i","0016","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001970,"čan",519.512,519.782,"****","0106_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu eleturu haˁjvan.i čan q’aˁl.in hamu uligansi.","He sat on the horse, on his back, like the first time.","m003171 m003172","ča n","**** ****","ln_refl.d:poss","REFL.SG GEN","p007378 p007379 p007380","tS a n","0016","****"
"taba1259","doreco_taba1259_mc_tabasaran_horse",core,"TS02",w001971,"q’aˁlin",519.782,520.388,"****","0106_DoReCo_doreco_taba1259_mc_tabasaran_horse","qa mu eleturu haˁjvan.i čan q’aˁl.in hamu uligansi.","He sat on the horse, on his back, like the first time.","m003173 m003174","q’aˁl.i n","**** ****","np:l","back GEN","p007381 p007382 p007383 p007384 p007385","q_> a_?\ l i n","0049","****"
